ticker,date,breakout_date,lead_days,breakout_day_ret_pct,top_rank,rank_weight,post_break_close_drawdown_pct,post_break_high_entry_drawdown_pct,safe_after_break,future_breakout,future_max_ret_pct,Open,High,Low,Close,Volume,vol_ratio_20,value_traded,dist_to_10d_high_pct,dist_to_20d_high_pct,range_10d_pct,close_pos_day,rsi14,macd_hist,macd_bullish,adx14,cmf20,obv_slope_5_pct,price_vs_sma20_pct,price_vs_sma50_pct,intraday_range_pct,consecutive_up
LSIP,2026-07-20,2026-07-23,3,4.104477611940305,14,0.6,-3.2258064516129004,-4.59363957597173,1,1,4.104477611940305,1320.0,1335.0,1320.0,1325.0,5373700.0,0.7985140330999125,7120152500.0,1.8867924528301887,1.8867924528301887,8.30188679245283,0.3333333333111111,64.08969438416598,10.859418676780074,1,24.9743068128579,-0.040069536142161626,20.105401749394645,4.6518793951880415,6.171226816585744,1.1320754716981132,1
MCAS,2026-07-23,2026-07-24,1,34.59119496855345,1,1.0,2.8037383177569986,2.8037383177569986,1,1,34.59119496855345,150.0,183.0,150.0,159.0,15643900.0,4.326168175193785,2487380100.0,25.157232704402517,25.157232704402517,33.33333333333333,0.2727272727190083,38.64274407377595,3.1479260671402685,1,18.46935401987778,-0.5430392901042614,48.89874114720793,0.0,-22.09701126898579,20.754716981132077,3
ALKA,2026-07-23,2026-07-24,1,25.0,2,1.0,0.0,0.0,1,1,25.0,965.0,1100.0,960.0,1100.0,1134500.0,1.7322461942497644,1247950000.0,0.0,0.0,54.72727272727273,0.9999999999928573,83.70340880724763,57.976741167273815,1,28.32279149197733,0.3992133761959315,64.93397188174208,78.3542764491285,89.6420936487139,12.727272727272727,3
ALKA,2026-07-22,2026-07-24,2,25.0,2,1.0,0.0,0.0,1,1,25.0,875.0,1040.0,800.0,960.0,2105200.0,3.5029743333749264,2020992000.0,8.333333333333332,8.333333333333332,56.458333333333336,0.666666666663889,79.71980553222457,44.777622151978065,1,25.183379653907554,0.3398979155634555,115.24338891696142,63.05732484076433,68.67554555996767,25.0,2
ALKA,2026-07-21,2026-07-24,3,25.0,2,1.0,0.0,0.0,1,1,25.0,700.0,865.0,675.0,865.0,2092900.0,4.195575691360863,1810358500.0,0.0,0.0,42.42774566473989,0.9999999999947369,76.0274407856829,33.891875387047186,1,22.04228215339106,0.34165903182255103,186.3527833668678,52.355790400704535,54.0955570598924,21.965317919075144,1
BULL,2026-07-23,2026-07-24,1,12.307692307692308,3,1.0,-6.849315068493156,-6.849315068493156,0,1,12.307692307692308,390.0,406.0,384.0,390.0,287305500.0,1.5207482086161943,112049145000.0,6.153846153846154,6.153846153846154,27.692307692307693,0.272727272714876,58.539446312558184,9.087601419417203,1,25.523017728535997,-0.08129830371535127,87.80863610555747,12.749349522983527,6.627296587926512,5.641025641025641,1
BULL,2026-07-22,2026-07-24,2,12.307692307692308,3,1.0,-6.849315068493156,-6.849315068493156,0,1,12.307692307692308,396.0,414.0,384.0,388.0,426252700.0,2.3386312161864184,165386047600.0,6.701030927835052,6.701030927835052,29.381443298969074,0.1333333333288889,58.062726342794754,9.542308058825878,1,24.835309110505555,-0.028412588951186982,51.25966115927889,12.529002320185612,5.768182313815295,7.731958762886598,0
BULL,2026-07-21,2026-07-24,3,12.307692307692308,3,1.0,-6.849315068493156,-6.849315068493156,0,1,12.307692307692308,390.0,404.0,384.0,392.0,284530300.0,1.6545210424524077,111535877600.0,3.061224489795918,3.061224489795918,26.53061224489796,0.39999999998,59.32963479931478,9.753907432221107,1,24.094699829549693,-0.003300113542043829,94.41997473271498,14.319043452901727,6.440751602041933,5.1020408163265305,2
SINI,2026-07-23,2026-07-24,1,9.926470588235304,5,1.0,-3.3444816053511683,-3.3444816053511683,1,1,9.926470588235304,6800.0,6800.0,6800.0,6800.0,5226200.0,1.5946391662046702,35538160000.0,17.647058823529413,37.86764705882353,36.76470588235294,0.0,44.346293177654466,84.87256069949001,1,27.633339909993698,-0.10471355481536788,-17.678249525560368,0.8388682514017946,-23.4223247550332,0.0,1
SINI,2026-07-22,2026-07-24,2,9.926470588235304,5,1.0,-3.3444816053511683,-3.3444816053511683,1,1,9.926470588235304,6925.0,6950.0,6200.0,6200.0,10854700.0,3.5817758103735997,67299140000.0,30.64516129032258,57.66129032258065,41.935483870967744,0.0,38.799198548519016,31.249637996104866,1,28.300876509868072,-0.10846054879980074,-127.54208062784451,-10.042995744222369,-31.064178053670854,12.096774193548388,0
SINI,2026-07-21,2026-07-24,3,9.926470588235304,5,1.0,-3.3444816053511683,-3.3444816053511683,1,1,9.926470588235304,5775.0,6325.0,5775.0,6325.0,3166300.0,1.254049307311331,20026847500.0,28.063241106719367,61.6600790513834,41.10671936758894,0.9999999999981818,39.562022003720244,16.899316497588984,1,29.01976207896355,0.07009551379864598,-80.99093565578357,-10.056360102904973,-30.71813060161665,8.695652173913043,1
ESIP,2026-07-23,2026-07-24,1,6.923076923076921,7,1.0,-6.474820143884896,-13.907284768211925,0,1,6.923076923076921,132.0,137.0,130.0,130.0,61961900.0,1.3917290569000051,8055047000.0,6.923076923076923,9.230769230769232,13.846153846153847,0.0,49.64895522468908,0.5597530085544076,1,14.861035122612524,-0.19929118098819854,-2.322279358540669,0.1926782273603083,0.07698229407235899,5.384615384615385,0
ESIP,2026-07-22,2026-07-24,2,6.923076923076921,7,1.0,-6.474820143884896,-13.907284768211925,0,1,6.923076923076921,135.0,139.0,130.0,132.0,60280600.0,1.3467478028714173,7957039200.0,5.303030303030303,7.575757575757576,13.636363636363635,0.22222222219753085,51.53363207713858,0.7200473145807904,1,14.47803573192574,-0.0815748600712098,0.23715918914916997,1.4604150653343626,0.8711600183402004,6.8181818181818175,0
ESIP,2026-07-21,2026-07-24,3,6.923076923076921,7,1.0,-6.474820143884896,-13.907284768211925,0,1,6.923076923076921,131.0,135.0,130.0,134.0,44844500.0,0.8750308542304687,6009163000.0,1.4925373134328357,14.17910447761194,11.194029850746269,0.79999999984,53.41648953362322,0.7225900400174082,1,14.065574849647666,-0.18120931426151377,4.031993940656158,3.076923076923077,1.4690292291382687,3.731343283582089,2
MCAS,2026-07-24,2026-07-27,1,24.29906542056075,2,1.0,5.263157894736836,5.263157894736836,1,1,24.29906542056075,161.0,214.0,160.0,214.0,47699300.0,7.980982562050121,10207650200.0,0.0,0.0,31.775700934579437,0.9999999999814816,68.56024410570532,7.0376630703798995,1,20.580356810037948,0.07185112309014739,192.71876303310216,33.208839091192026,5.888174171202378,25.233644859813083,4
MCAS,2026-07-23,2026-07-27,2,24.29906542056075,2,1.0,5.263157894736836,5.263157894736836,1,1,24.29906542056075,150.0,183.0,150.0,159.0,15643900.0,4.326168175193785,2487380100.0,25.157232704402517,25.157232704402517,33.33333333333333,0.2727272727190083,38.64274407377595,3.1479260671402685,1,18.46935401987778,-0.5430392901042614,48.89874114720793,0.0,-22.09701126898579,20.754716981132077,3
WOOD,2026-07-24,2026-07-27,1,18.0952380952381,3,1.0,-6.451612903225811,-10.769230769230765,0,1,18.0952380952381,218.0,226.0,206.0,210.0,5381300.0,1.1567240374963188,1130073000.0,7.6190476190476195,7.6190476190476195,19.523809523809526,0.19999999999,49.16129263475755,3.273159935896272,1,33.88487175917631,0.010105814205630323,14.951680288089578,3.1434184675834995,-8.120406020301015,9.523809523809524,0
WOOD,2026-07-23,2026-07-27,2,18.0952380952381,3,1.0,-6.451612903225811,-10.769230769230765,0,1,18.0952380952381,200.0,224.0,200.0,216.0,9250000.0,2.097465241599651,1998000000.0,3.7037037037037033,4.62962962962963,25.0,0.6666666666388888,52.2265249327032,3.014669837797298,1,36.30398373527333,0.04988734990248029,-21.413178252973424,5.778648383937322,-6.233721132141002,11.11111111111111,1
DIVA,2026-07-24,2026-07-27,1,17.699115044247794,4,1.0,-7.518796992481203,-19.07894736842105,0,1,17.699115044247794,116.0,116.0,110.0,113.0,9972200.0,1.3864585259510855,1126858600.0,10.619469026548673,10.619469026548673,15.929203539823009,0.49999999991666666,46.85828951373674,1.6652987544025952,1,23.84882868977788,-0.19852031550487803,8.238878796483466,1.7559657811796514,-4.463983767331756,5.3097345132743365,0
PAMG,2026-07-23,2026-07-27,2,14.54545454545455,6,1.0,-6.349206349206349,-13.235294117647056,0,1,14.54545454545455,58.0,60.0,56.0,57.0,22011700.0,0.743304654210212,1254666900.0,15.789473684210526,15.789473684210526,28.07017543859649,0.2499999999375,57.36248071134811,0.8897214739600063,1,59.500408556193925,0.2723199326404873,280.68883107982896,7.95454545454546,6.941838649155728,7.017543859649122,0
PAMG,2026-07-22,2026-07-27,3,14.54545454545455,6,1.0,-6.349206349206349,-13.235294117647056,0,1,14.54545454545455,58.0,60.0,56.0,58.0,36258100.0,1.2550708679705989,2102969800.0,13.793103448275861,13.793103448275861,27.586206896551722,0.499999999875,59.83391784788656,0.9866521528412063,1,57.77704939516346,0.2938479785694643,299.9298948597722,10.476190476190476,8.695652173913045,6.896551724137931,1
TNCA,2026-07-24,2026-07-27,1,10.666666666666668,9,1.0,-9.638554216867467,-21.052631578947366,0,1,10.666666666666668,140.0,185.0,135.0,150.0,28463500.0,9.689009466557282,4269525000.0,23.333333333333332,23.333333333333332,38.0,0.299999999994,59.43201378340729,2.1030302000866623,1,37.020938272732835,-0.4940722762123785,326.8974164852843,9.090909090909092,1.902173913043486,33.33333333333333,1
GJTL,2026-07-24,2026-07-27,1,8.071748878923767,12,0.6,-1.2448132780082943,-2.0576131687242816,1,1,8.071748878923767,1140.0,1145.0,1115.0,1115.0,3819400.0,1.4221087004278161,4258631000.0,4.0358744394618835,4.0358744394618835,4.484304932735426,0.0,46.65284409102774,0.5945145365967957,1,14.928682320389187,-0.12872136562431466,-55.70658591499031,-0.6238859180035651,-0.20695131486788515,2.690582959641256,0
GJTL,2026-07-23,2026-07-27,2,8.071748878923767,12,0.6,-1.2448132780082943,-2.0576131687242816,1,1,8.071748878923767,1145.0,1160.0,1140.0,1140.0,3859700.0,1.456935893612764,4400058000.0,1.7543859649122806,1.7543859649122806,5.263157894736842,0.0,55.182993825975,2.5929250065901637,1,15.980569130302127,-0.10504525281391121,-14.495918358307458,1.6722408026755853,1.9782002727595387,1.7543859649122806,0
GJTL,2026-07-22,2026-07-27,3,8.071748878923767,12,0.6,-1.2448132780082943,-2.0576131687242816,1,1,8.071748878923767,1140.0,1150.0,1135.0,1145.0,2003900.0,0.781230811814951,2294465500.0,0.8733624454148471,1.3100436681222707,5.240174672489083,0.6666666666222222,57.12268437816017,2.9659100349525107,1,15.660857262582246,-0.07569031982086401,14.060435995841702,2.1637296453267902,2.461331608125976,1.3100436681222707,1
ADES,2026-07-24,2026-07-27,1,7.0985527222605205,15,0.6,-5.7915057915057915,-5.7915057915057915,1,1,7.0985527222605205,35400.0,36500.0,35000.0,36275.0,58000.0,0.9440104166666513,2103950000.0,0.6202618883528601,2.5499655410062028,9.648518263266713,0.8499999999994333,71.96343165066693,-287.6969385427469,0,50.10239186141071,0.31211566500283533,44.122858830478314,6.172026488127904,30.03190307201491,4.135079255685734,3
ADES,2026-07-23,2026-07-27,2,7.0985527222605205,15,0.6,-5.7915057915057915,-5.7915057915057915,1,1,7.0985527222605205,34425.0,36000.0,34425.0,35400.0,107800.0,1.7419406964530704,3816120000.0,1.694915254237288,5.084745762711865,8.47457627118644,0.619047619047226,69.09151234184733,-389.8935748607273,0,50.077808141398165,0.2989192938568017,41.40085498191371,4.1559396837072455,28.230670313150892,4.4491525423728815,2
ADES,2026-07-22,2026-07-27,3,7.0985527222605205,15,0.6,-5.7915057915057915,-5.7915057915057915,1,1,7.0985527222605205,33625.0,34500.0,33500.0,34425.0,38400.0,0.6578158458243999,1321920000.0,8.061002178649238,8.061002178649238,12.200435729847495,0.924999999999075,65.42718748522233,-464.1596051177262,0,50.26846897415766,0.3036918961836798,-7.59965586464007,1.5861305791220952,25.877577885037294,2.904865649963689,1
KOTA,2026-07-24,2026-07-27,1,7.017543859649122,16,0.6,-2.4590163934426257,-3.2520325203251987,1,1,7.017543859649122,123.0,127.0,106.0,114.0,679718600.0,2.170969987728143,77487920400.0,15.789473684210526,15.789473684210526,37.719298245614034,0.3809523809342404,60.898427343953294,3.5677446639297443,1,21.946797284163623,0.1374751175051171,153.68894711789235,18.93583724569641,13.117682079777731,18.421052631578945,0
KOTA,2026-07-23,2026-07-27,2,7.017543859649122,16,0.6,-2.4590163934426257,-3.2520325203251987,1,1,7.017543859649122,111.0,132.0,108.0,121.0,1529763800.0,5.3863150172048035,185101419800.0,9.090909090909092,9.090909090909092,35.53719008264463,0.5416666666440972,68.06143627698407,3.6166827502699235,1,20.00797727140632,0.17045878021296418,191.03733984299598,27.70448548812665,19.541592570638215,19.834710743801654,4
KOTA,2026-07-22,2026-07-27,3,7.017543859649122,16,0.6,-2.4590163934426257,-3.2520325203251987,1,1,7.017543859649122,104.0,115.0,98.0,111.0,1193981200.0,5.542652180867202,132531913200.0,3.6036036036036037,3.6036036036036037,23.423423423423422,0.7647058823079584,62.15677753752301,2.7014250534350324,1,17.53281354026759,0.21958221849389106,119.49511981630889,18.653126670229828,9.273479031305378,15.315315315315313,3
LCKM,2026-07-23,2026-07-27,2,5.660377358490565,17,0.6,-3.57142857142857,-6.896551724137934,0,1,5.660377358490565,111.0,114.0,110.0,111.0,9184900.0,0.430785985443637,1019523900.0,15.315315315315313,15.315315315315313,22.52252252252252,0.2499999999375,50.03309358903523,1.0525704454051898,1,33.21081109179042,-0.48669322186346164,297.43032106678874,3.159851301115247,-3.3606129200766146,3.6036036036036037,0
LCKM,2026-07-22,2026-07-27,3,5.660377358490565,17,0.6,-3.57142857142857,-6.896551724137934,0,1,5.660377358490565,115.0,115.0,110.0,111.0,10693400.0,0.49225078118238885,1186967400.0,15.315315315315313,15.315315315315313,22.52252252252252,0.19999999996,50.033093590250125,1.1840116643458396,1,32.81694745639134,-0.4512492576548699,190.6477416999278,3.159851301115247,-3.3437826541274847,4.504504504504505,0
IMPC,2026-07-24,2026-07-27,1,4.436860068259385,19,0.6,-2.941176470588236,-3.57142857142857,1,1,4.436860068259385,1540.0,1550.0,1465.0,1465.0,12873800.0,1.0941098682186485,18860117000.0,12.286689419795222,12.286689419795222,19.453924914675767,0.0,43.75659184644913,21.803235722881375,1,21.972371850754815,-0.011279582093837203,-4.92382684038776,-0.22135194959986376,-9.006211180124224,5.802047781569966,0
IMPC,2026-07-23,2026-07-27,2,4.436860068259385,19,0.6,-2.941176470588236,-3.57142857142857,1,1,4.436860068259385,1560.0,1645.0,1535.0,1560.0,27958600.0,2.237839144455908,43615416000.0,5.448717948717949,5.448717948717949,18.269230769230766,0.22727272727066114,52.37701033397658,28.490738911841767,1,23.50530826812481,-0.03135634592406601,-0.16957127225032284,6.593782029381619,-3.84022683843925,7.051282051282051,0
IMPC,2026-07-22,2026-07-27,3,4.436860068259385,19,0.6,-2.941176470588236,-3.57142857142857,1,1,4.436860068259385,1580.0,1635.0,1535.0,1560.0,20231900.0,1.6983756558237144,31561764000.0,4.807692307692308,4.807692307692308,17.628205128205128,0.2499999999975,52.37701033407744,27.91468749183373,1,24.424496985935665,0.04694738500050461,-3.741457855063257,6.757912745936697,-4.464449751975019,6.41025641025641,0
CTTH,2026-07-24,2026-07-27,1,4.098360655737698,21,0.35,-3.937007874015752,-12.857142857142856,0,1,4.098360655737698,132.0,133.0,121.0,122.0,13782200.0,0.45831259810954617,1681428400.0,25.40983606557377,25.40983606557377,39.34426229508197,0.08333333332638888,45.836471828753005,2.9426630169441124,1,24.27718440809768,-0.0953034414857855,60.6782011918799,0.9098428453267116,-13.241359692789079,9.836065573770492,0
CTTH,2026-07-23,2026-07-27,2,4.098360655737698,21,0.35,-3.937007874015752,-12.857142857142856,0,1,4.098360655737698,136.0,138.0,132.0,133.0,15285800.0,0.5070998557901403,2033011400.0,15.037593984962406,15.037593984962406,36.09022556390977,0.16666666663888888,52.2404694280386,3.987005283416103,1,24.957506405937675,-0.08444117271349558,40.409565003750735,10.099337748344373,-6.482913795528054,4.511278195488721,0
CTTH,2026-07-22,2026-07-27,3,4.098360655737698,21,0.35,-3.937007874015752,-12.857142857142856,0,1,4.098360655737698,138.0,140.0,133.0,136.0,11054200.0,0.34779052088191964,1503371200.0,12.5,12.5,35.294117647058826,0.4285714285102041,54.156646455026305,4.2817336129575105,1,24.392056106187713,-0.05418319774792117,240.43476468932258,12.769485903814267,-5.292479108635094,5.147058823529411,0
MCAS,2026-07-27,2026-07-28,1,21.80451127819549,3,1.0,0.0,0.0,1,1,21.80451127819549,262.0,266.0,220.0,266.0,20822500.0,2.986372903282249,5538785000.0,0.0,0.0,45.11278195488722,0.999999999978261,78.99058766878242,12.568777377495081,1,23.62143096573046,0.214923843517471,290.6734542799485,60.53108026554015,32.246196678930104,17.293233082706767,5
MCAS,2026-07-24,2026-07-28,2,21.80451127819549,3,1.0,0.0,0.0,1,1,21.80451127819549,161.0,214.0,160.0,214.0,47699300.0,7.980982562050121,10207650200.0,0.0,0.0,31.775700934579437,0.9999999999814816,68.56024410570532,7.0376630703798995,1,20.580356810037948,0.07185112309014739,192.71876303310216,33.208839091192026,5.888174171202378,25.233644859813083,4
MCAS,2026-07-23,2026-07-28,3,21.80451127819549,3,1.0,0.0,0.0,1,1,21.80451127819549,150.0,183.0,150.0,159.0,15643900.0,4.326168175193785,2487380100.0,25.157232704402517,25.157232704402517,33.33333333333333,0.2727272727190083,38.64274407377595,3.1479260671402685,1,18.46935401987778,-0.5430392901042614,48.89874114720793,0.0,-22.09701126898579,20.754716981132077,3
BEEF,2026-07-27,2026-07-28,1,10.000000000000009,6,1.0,0.0,0.0,1,1,10.000000000000009,340.0,358.0,330.0,340.0,8789800.0,0.1890550142176262,2988532000.0,5.88235294117647,5.88235294117647,31.76470588235294,0.357142857130102,79.81353990186892,7.855435130528143,1,53.52993474001077,0.21853528013545492,18.976864965110433,30.643611911623438,72.51877410188754,8.235294117647058,0
BEEF,2026-07-24,2026-07-28,2,10.000000000000009,6,1.0,0.0,0.0,1,1,10.000000000000009,352.0,360.0,334.0,340.0,24897500.0,0.5391922197794915,8465150000.0,5.88235294117647,5.88235294117647,31.76470588235294,0.23076923076035502,79.81353990237382,8.683792227944448,1,52.15772497301372,0.22144086292950138,24.71973990441843,36.10888710968774,75.78326956881399,7.647058823529412,0
BEEF,2026-07-23,2026-07-28,3,10.000000000000009,6,1.0,0.0,0.0,1,1,10.000000000000009,320.0,352.0,310.0,352.0,40504700.0,0.8806422507038885,14257654400.0,0.0,0.0,28.40909090909091,0.9999999999761906,85.86634775053209,8.816718993981741,1,50.35219449058921,0.2253217678885176,32.627720016441636,47.06496762063924,85.49747048903879,11.931818181818182,5
HOKI,2026-07-23,2026-07-28,3,5.555555555555558,8,1.0,0.0,0.0,1,1,5.555555555555558,55.0,56.0,54.0,55.0,19710800.0,0.8088034953993218,1084094000.0,3.6363636363636362,5.454545454545454,10.909090909090908,0.49999999975,55.52015785269667,0.598112920495447,1,34.82907746993599,-0.40134654897911826,54.75781887013511,4.364326375711569,-1.4690075241848806,3.6363636363636362,0
KOTA,2026-07-27,2026-07-28,1,4.918032786885251,10,1.0,0.0,0.0,1,1,4.918032786885251,116.0,123.0,111.0,122.0,603951100.0,1.7725052954214624,73682034200.0,8.19672131147541,8.19672131147541,33.60655737704918,0.9166666665902777,65.3824458247561,3.8661661011194948,1,23.747130153152543,0.2026815696876609,154.4863549425347,25.19240636223704,21.393034825870647,9.836065573770492,1
KOTA,2026-07-24,2026-07-28,2,4.918032786885251,10,1.0,0.0,0.0,1,1,4.918032786885251,123.0,127.0,106.0,114.0,679718600.0,2.170969987728143,77487920400.0,15.789473684210526,15.789473684210526,37.719298245614034,0.3809523809342404,60.898427343953294,3.5677446639297443,1,21.946797284163623,0.1374751175051171,153.68894711789235,18.93583724569641,13.117682079777731,18.421052631578945,0
KOTA,2026-07-23,2026-07-28,3,4.918032786885251,10,1.0,0.0,0.0,1,1,4.918032786885251,111.0,132.0,108.0,121.0,1529763800.0,5.3863150172048035,185101419800.0,9.090909090909092,9.090909090909092,35.53719008264463,0.5416666666440972,68.06143627698407,3.6166827502699235,1,20.00797727140632,0.17045878021296418,191.03733984299598,27.70448548812665,19.541592570638215,19.834710743801654,4
ELSA,2026-07-27,2026-07-28,1,4.580152671755733,11,0.6,0.0,0.0,1,1,4.580152671755733,665.0,670.0,650.0,655.0,20147400.0,0.6846469433450356,13196547000.0,7.633587786259542,7.633587786259542,10.687022900763358,0.2499999999875,57.48582531616468,4.478871291068561,1,38.228941107371206,0.20411193401831879,75.03484115445377,5.178643115214773,10.306144942984913,3.0534351145038165,0
ELSA,2026-07-24,2026-07-28,2,4.580152671755733,11,0.6,0.0,0.0,1,1,4.580152671755733,700.0,705.0,665.0,665.0,28121600.0,0.9610857600621184,18700864000.0,6.015037593984962,6.015037593984962,10.526315789473683,0.0,60.34559819457622,7.324809772519291,1,39.8023505317503,0.21292083217611493,94.53802562200009,7.86699107866991,12.010623507573303,6.015037593984962,0
ELSA,2026-07-23,2026-07-28,3,4.580152671755733,11,0.6,0.0,0.0,1,1,4.580152671755733,695.0,705.0,690.0,700.0,54908700.0,1.9287833202484892,38436090000.0,0.7142857142857143,0.7142857142857143,12.857142857142856,0.6666666666222222,71.98389649982835,9.946808678310664,1,40.626172140489146,0.261049304411244,117.52629153224117,14.801148011480114,17.967164412505838,2.142857142857143,4
GPRA,2026-07-27,2026-07-28,1,4.081632653061229,12,0.6,0.0,0.0,1,1,4.081632653061229,100.0,101.0,98.0,98.0,52662300.0,1.061591168173008,5160905400.0,12.244897959183673,12.244897959183673,12.244897959183673,0.0,44.71199709755137,0.1814195691277513,1,29.80518500878114,-0.13023423125945965,-166.6612688507736,-2.592087196544388,-2.99082447641408,3.061224489795918,0
GPRA,2026-07-24,2026-07-28,2,4.081632653061229,12,0.6,0.0,0.0,1,1,4.081632653061229,109.0,109.0,100.0,100.0,90722900.0,1.9203080692059276,9072290000.0,10.0,10.0,12.0,0.0,47.510585719267795,0.6163854495850096,1,29.84991161731977,-0.086730782117398,39.29453946412133,-0.6056234375052019,-1.2052946515078216,9.0,0
GPRA,2026-07-23,2026-07-28,3,4.081632653061229,12,0.6,0.0,0.0,1,1,4.081632653061229,104.0,110.0,102.0,110.0,90065600.0,2.0477775968961933,9907216000.0,0.0,0.0,10.909090909090908,0.999999999875,66.97321206164578,1.054278539665055,1,28.99887163681035,-0.01900074392218098,100.80227852549652,9.49492799599631,8.504133204850122,7.2727272727272725,2
OPMS,2026-07-27,2026-07-28,1,4.0000000000000036,13,0.6,0.0,0.0,1,1,4.0000000000000036,100.0,111.0,98.0,100.0,54273600.0,1.788862326724727,5427360000.0,18.0,18.0,21.0,0.15384615383431952,50.09862766852846,0.2789646449771118,1,42.89090462668374,-0.42104457606766577,-39.30569326155787,0.5530417295123149,-0.3785614664275707,13.0,1
OPMS,2026-07-24,2026-07-28,2,4.0000000000000036,13,0.6,0.0,0.0,1,1,4.0000000000000036,100.0,118.0,97.0,99.0,145867300.0,4.894406928463733,14440862700.0,19.19191919191919,19.19191919191919,21.21212121212121,0.0952380952335601,47.89954887920247,0.4307705843634303,1,41.60493808510602,-0.40616958773192513,-57.891183380834676,0.15174506828528647,-1.9024970273483963,21.21212121212121,0
