ticker,date,Open,High,Low,Close,Volume,future_breakout,future_max_ret_pct,sample_weight,vol_ratio_20,value_traded,dist_to_10d_high_pct,dist_to_20d_high_pct,range_10d_pct,close_pos_day,rsi14,macd_hist,macd_bullish,adx14,cmf20,obv_slope_5_pct,price_vs_sma20_pct,price_vs_sma50_pct,intraday_range_pct,consecutive_up,positive_top_rank
PTPP,2026-07-24,218.0,220.0,204.0,208.0,5864600.0,0,,1.0,0.9420310224825855,1219836800.0,15.384615384615385,15.384615384615385,22.596153846153847,0.249999999984375,54.58919139852543,2.775285789775839,1,39.92008769849257,-0.05213857648986595,30.724750190905116,5.82548969727804,4.41767068273093,7.6923076923076925,0,
PTPP,2026-07-27,202.0,208.0,199.0,200.0,5695600.0,0,,1.0,0.9061606066102185,1139120000.0,20.0,20.0,21.0,0.11111111109876542,48.61611572316907,1.4353007753346696,1,39.248694986972,-0.07154992642442051,13.118401751548541,1.1889704022261545,0.8064516129032229,4.5,0,
PTRO,2026-07-16,4000.0,4170.0,3940.0,4080.0,34692900.0,1,,1.0,1.3722621327656463,141547032000.0,2.2058823529411766,9.068627450980392,8.333333333333332,0.6086956521712665,51.46750766668423,41.74608171998523,1,10.773947786676997,-0.18432994184213236,3.078647504066599,3.4220532319391634,-2.7853892158497855,5.637254901960785,2,10.0
PTRO,2026-07-17,4110.0,4140.0,4050.0,4070.0,20742300.0,1,,1.0,0.8234272011680731,84421161000.0,2.457002457002457,9.336609336609335,8.353808353808354,0.22222222221975307,51.143957988904525,44.86195885448788,1,11.044584396866247,-0.16307409161139336,1.2692654446692835,3.4176089442256385,-2.2879504477468653,2.211302211302211,0,9.0
PTRO,2026-07-20,4080.0,4150.0,4070.0,4120.0,20205700.0,1,,0.6,0.8036034230211976,83247484000.0,1.2135922330097086,8.009708737864079,8.25242718446602,0.6249999999921875,52.74360126100644,48.56863889809168,1,11.340205085256601,-0.11130659472413984,1.9309725574458345,4.581799720776749,-0.4398047460248374,1.9417475728155338,1,11.0
PTRO,2026-07-21,4140.0,4470.0,4100.0,4470.0,74662400.0,1,,0.6,2.7668301598510125,333740928000.0,0.0,0.0,14.317673378076062,0.9999999999972973,62.098584548575865,71.4859138593067,1,12.82733607408249,-0.03549157360873643,30.8672251103363,13.250570053204966,8.32162070469635,8.277404921700224,2,11.0
PTRO,2026-07-22,4500.0,4900.0,4480.0,4690.0,121500700.0,1,,0.6,3.9083822575264877,569838283000.0,4.477611940298507,4.477611940298507,22.81449893390192,0.49999999999880956,66.57738887814472,96.78342896724698,1,15.296575914648884,0.03029688773502372,60.273155974730855,17.67657759377744,13.779718583212034,8.955223880597014,3,11.0
PTRO,2026-07-23,4690.0,5200.0,4680.0,4910.0,158682200.0,0,,1.0,4.2851514324192,779129602000.0,5.906313645621181,5.906313645621181,27.29124236252546,0.44230769230684175,70.35057030209748,122.0261059302288,1,18.131948337091707,-0.00824712387999891,101.9789709155518,21.806003473083603,19.386291244194815,10.590631364562118,4,
PTRO,2026-07-24,4820.0,5000.0,4640.0,4660.0,86906200.0,0,,1.0,2.176469262382325,404982892000.0,11.587982832618025,11.587982832618025,28.75536480686695,0.05555555555540124,61.81101598732731,115.63872439533695,1,20.539933993420643,-0.09713699835217036,78.26291490414623,14.48225033779634,13.509036878257916,7.725321888412018,0,
PTRO,2026-07-27,4660.0,4890.0,4560.0,4710.0,56831100.0,0,,1.0,1.350602233833369,267674481000.0,10.40339702760085,10.40339702760085,26.963906581740975,0.45454545454407713,62.78401364671081,108.64280716583974,1,22.321330278990633,-0.08184445518346678,93.3328965136907,14.389799635701275,14.903271449830441,7.006369426751593,1,
PTRO,2026-07-28,4710.0,4820.0,4680.0,4680.0,33956900.0,0,,1.0,0.7978447765942287,158918292000.0,11.11111111111111,11.11111111111111,26.923076923076923,0.0,61.767139711504484,96.27917705451003,1,23.975483972734192,-0.12488849497819415,79.0871301278817,12.337974075852136,14.363911832266268,2.9914529914529915,0,
PURI,2026-07-20,153.0,163.0,139.0,144.0,17908000.0,0,,1.0,10.41826046232921,2578752000.0,13.194444444444445,13.194444444444445,23.61111111111111,0.2083333333246528,59.32310296808848,0.9144599449758368,1,43.44443891223197,-0.3063000379067737,115.28853667390648,6.430155210643007,4.681593486478626,16.666666666666664,1,
PWON,2026-07-16,260.0,266.0,260.0,266.0,43158100.0,0,,1.0,0.8925137424421996,11480054600.0,0.0,0.0,9.022556390977442,0.9999999998333333,58.4711081472545,3.0645518251714337,1,26.906599426440742,-0.03473346263584836,15.570907707440263,6.4918921553292055,0.9762725184939416,2.2556390977443606,1,
PWON,2026-07-17,266.0,272.0,262.0,270.0,65524500.0,0,,1.0,1.4725867540569204,17691615000.0,0.7407407407407408,0.7407407407407408,8.88888888888889,0.79999999992,60.990539121649924,3.311933463033892,1,27.413958611048187,0.059887003263676714,25.853579042623352,7.462686567164178,2.753916599367151,3.7037037037037033,2,
PWON,2026-07-20,270.0,276.0,268.0,268.0,73035000.0,0,,1.0,1.7247154786218286,19573380000.0,2.9850746268656714,2.9850746268656714,10.44776119402985,0.0,59.06119782417327,3.180302019512018,1,28.251940784071582,0.06803166734896099,11.851255387352566,5.970739422696716,2.296563812387875,2.9850746268656714,0,
PWON,2026-07-21,268.0,274.0,266.0,272.0,54145100.0,0,,1.0,1.299386245417839,14727467200.0,1.4705882352941175,1.4705882352941175,10.294117647058822,0.74999999990625,61.67258234831893,3.1936702883566497,1,28.63028988614001,0.0204197123648117,18.124400009365708,7.086614173228346,4.071463752734428,2.941176470588235,1,
PWON,2026-07-22,272.0,276.0,268.0,270.0,29974500.0,0,,1.0,0.7373331855772517,8093115000.0,2.2222222222222223,2.2222222222222223,10.37037037037037,0.24999999996875,59.624647176655515,2.907035777552295,1,29.17868342878776,0.0643848800561545,12.074132804117035,5.633802816901411,3.50936424697203,2.9629629629629632,0,
PWON,2026-07-23,270.0,280.0,270.0,274.0,83091000.0,0,,1.0,2.0308601978922227,22766934000.0,2.18978102189781,2.18978102189781,10.948905109489052,0.39999999996,62.31961787879587,2.8236714515170886,1,30.061345349084867,0.04366460167684406,22.055833034652373,6.614785992217899,5.248094337442248,3.64963503649635,1,
PWON,2026-07-24,272.0,272.0,266.0,270.0,36257100.0,0,,1.0,0.8943764481436011,9789417000.0,3.7037037037037033,3.7037037037037033,10.37037037037037,0.6666666665555555,58.140351488629534,2.355106006071801,1,30.05985781996692,0.0589750259856134,-0.5250272921106537,4.570100697134009,3.901199403222925,2.2222222222222223,0,
PWON,2026-07-27,268.0,272.0,262.0,262.0,64665700.0,0,,1.0,1.4975052848639205,16942413400.0,6.870229007633588,6.870229007633588,9.16030534351145,0.0,50.80240967117637,1.4090285182365112,1,29.31137812830775,-0.005847958037518444,1.3786689541534065,1.1192589733693465,1.069619299217971,3.816793893129771,0,
